title,location,year,month,day,event
Italy,41.8999964 12.4833314,-450,0,0,"Polykleitos starts making the bronze statue ''Achilles'' (also known as ''The Spear Bearer'' or ''Doryphoros''), which he finishes about ten years later. A Roman copy of the original bronze is now kept in the Museo Archeologico Nazionale in Naples, Italy (approximate date)."
New York,43 -75,-450,0,0,"The grave stela from Paros, ''Little girl with a bird'', is made. It is now kept at The Metropolitan Museum of Art in New York (approximate date)."
Museum of Fine Arts Boston,42.336831986 -71.089832974,-450,0,0,"The statue ''Woman and maid'' in the style of Achilles Painter, white-ground and black-figure decoration on a lekythos, with additional painting in tempera, starts being made (finished about ten years later). It is now kept at the Museum of Fine Arts in Boston (approximate date)."
Aegean Sea,36.4666648 22.9499962,-449,0,0,"The Greek city-states make peace with the Persian Empire through the Peace of Callias, named after the chief Greek ambassador to the Persian Court, an Athenian who is a brother-in-law of Cimon. Athens agrees to end its support for the Egyptians rebels still holding out in parts of the Nile Delta, while the Persians agree not to send ships of war into the Aegean Sea. Athens now effectively controls all the Greek city states in Ionia."
Sparta,37.07583303 22.42083165,-449,0,0,"Pericles proposes a Congress Decree allowing the use of 9,000 talents to finance the massive rebuilding program of Athenian temples. This leads to a meeting (Congress) of all Greek states in order to consider the question of rebuilding the temples destroyed by the Persians. The Congress fails because of Sparta's opposition."
Temple of Hephaestus,37.9720327785 23.7194987887,-449,0,0,"Pericles places the Athenian sculptor Phidias in charge of all the artistic aspects of his reconstruction program. Construction begins on the Temple of Hephaestus in Athens, while the Athenian Senate commissions Callicrates to construct a temple to Athena Nike on the Acropolis."
Phocis,38.499998 22.249999,-449,0,0,"The Second Sacred War erupts between Athens and Sparta, when Sparta forcefully detaches Delphi from Phocis and renders it independent."
Phocis,38.499998 22.249999,-448,0,0,Pericles leads the Athenian army against Delphi to restore the sanctuary of the oracle of Delphi to Phocis.
Parthenon,37.97025 23.72247,-448,0,0,Work begins on rebuilding the great temple of Athena (the Parthenon) on the Acropolis at Athens.
Gallipoli,40.366998532 26.452998188,-447,0,0,"Pericles leads Athenian forces in the expulsion of barbarians from the Thracian peninsula of Gallipoli, in order to establish Athenian colonists in the region. Thus Pericles starts a policy of kleruchos or out-settlements. This is a form of colonisation where poor and unemployed people are assisted to emigrate to new regions."
Phocis,38.499998 22.249999,-447,0,0,"A revolt breaks out in Boeotia as the oligarchs of Thebes conspire against the democratic faction in the city. The Athenians, under their general Tolmides, with 1000 hoplites plus other troops from their allies, march into Boeotia to take back the towns revolting against Athenian control. They capture Chaeronea, but are attacked and defeated by the Boeotians at Coronea. As a result, the Athenians are forced to give up control of Boeotia as well as Phocis and Locris, which all fall under the control of hostile oligarchs who quit the Delian League."
Euboea,38.499998 24.0,-446,0,0,"Achaea achieves its independence from Athens, while Euboea, crucial to Athenian control of the sea and food supplies, revolts against Athens. Pericles crosses over to Euboea with his troops."
Sparta,37.07583303 22.42083165,-446,0,0,"Megara joins the revolt against Athens. The strategic importance of Megara is immediately demonstrated by the appearance, for the first time in 12 years, of a Spartan army under King Pleistoanax in Attica. The threat from the Spartan army leads Pericles to arrange, by bribery and by negotiation, that Athens will give up its mainland possessions and confine itself to a largely maritime empire."
Arcadia,37.583331 22.249999,-446,0,0,"After hearing that the Spartan army had accepted bribes from Pericles, Pleistoanax, the King of Sparta, is impeached by the citizens of Sparta, but flees to exile in Arcadia. His military adviser, Cleandridas also flees and is condemned to death in his absence."
Aegina,37.749997 23.4333316,-445,0,0,"Pericles, concerned over the draining effect of years of war on Athenian manpower, looks for peace with the support of the Assembly. Athenian diplomat, Callias, goes to Sparta and after much bargaining arranges a peace treaty with Sparta and her Peloponnesian allies, thus extending the 5 years truce of 451 BC for another 30 years. According to this treaty, Megara is to be returned to the Peloponnesian League, Troezen and Achaea become independent, Aegina is to become a tributary to Athens but autonomous, and disputes are to be settled by arbitration. Each party agrees to respect the alliances of the other."
Judea,31.692663896 35.303832118,-445,0,0,"Nehemiah, the Jewish cup-bearer to Artaxerxes I at Susa, is given permission by Artaxerxes to return to Jerusalem as governor of Judea, in order to rebuild parts of it (Nehemiah 2:5–8)."
Sybaris,39.749997 16.4666648,-443,0,0,"Pericles founds the colony of Thurii near the site of the former city of Sybaris, in southern Italy. Its colonists include Herodotus and Lysias."
China,35.0 105.0,-441,0,0,"Zhou ai wang becomes King of the Zhou Dynasty of China but dies before the year's end, to be succeeded by Zhou si wang."
Sparta,37.07583303 22.42083165,-440,0,0,"Samos, an autonomous member of the Delian League and one of Athens' principal allies with a substantial fleet of its own, quarrels with Miletus and appeals to Athens for assistance. Pericles decides in favour of Miletus, so Samos revolts. Pericles then sails to Samos with a fleet to overthrow its oligarchic government and install a democratic one. Sparta threatens to interfere. However, at a congress of the Peloponnesian League, its members vote not to intervene on behalf of Samos against Athens."
China,35.0 105.0,-440,0,0,Zhou kao wang becomes King of the Zhou Dynasty of China.
Parthenon,37.97025 23.72247,-438,0,0,The Parthenon on the Acropolis at Athens is completed by Ictinus and Callicrates and is consecrated after 9 years of construction. It is dedicated at the Panathenaea (a festival held in honour of Athena every four years on the Acropolis).
London,51.504331316 -0.123166174,-438,0,0,"Three seated Goddesses (possibly Hestia, Dione and Aphrodite), from the east pediment of the Parthenon, are made (finished in 432 BC). They are now kept at The British Museum in London."
London,51.504331316 -0.123166174,-438,0,0,"The Ionic frieze on the north side of the Parthenon, is created (finished in 432 BC). Parts of this frieze are now preserved in museums in Europe, including the ''Horsemen'' (at the British Museum, London), and the ''Marshals and Young Women'' (now at Musee du Louvre, Paris), which once formed part of the ''Procession'' on the frieze."
Black Sea,44 35,-437,0,0,"Pericles, concerned for Athenian trade with Greek settlements to the East, and in order to counteract a new and possibly threatening Thracian–Scythian alliance, leads Athens' fleet to Pontus on the Black Sea and establishes friendly relations with the Greek cities of the region."
Potidaea,40.1999992 23.333332,-436,0,0,"Following Pericles' visit to the Black Sea, a large Athenian colony is founded at Amphipolis. This is disconcertingly close to an outpost of Corinthian influence at Potidaea in the Chalcidice. Corinth feels it is being indirectly pressured by Athens."
Corfu,39.666664 19.749997,-435,0,0,"A dispute arises between Epidamnus' oligarchs and democratic forces in the Greek colony. Most of the colony's inhabitants originate from Corinth or Corcyra (Corfu).  Epidamnus' oligarchs are exiled and then appeal to Corcyra for help, while the democrats enlist the support of Corinth. Corcyra is then attacked by Corinth as the dispute heats up."
Olympia Greece,37.636164122 21.6249975,-435,0,0,"A gold and ivory statue of Zeus, king of the gods, is completed at Elis by the Athenian sculptor Phidias for the Temple of Zeus at Olympia. The statue becomes one of the ''Seven Wonders of the World''. The Olympian Zeus is about seven times life size (or 13 metres) and occupies the full height of the temple."
Sparta,37.07583303 22.42083165,-434,0,0,"Under the leadership of Pericles, Athens introduces a series of measures (the Megarian decree) imposing an economic embargo on Megara for violations of land sacred to Demeter. According to the provisions of the decree, Megarian merchants are to be excluded from the market of Athens and the ports in its empire. This ban strangles the Megarian economy and strains the fragile peace between Athens and Sparta, which is allied with Megara."
Potidaea,40.1999992 23.333332,-434,0,0,"Philip, brother of Perdiccas II of Macedon challenges Perdiccas for the throne, and enlists the support of Athens and King Derdas of Elimea. Perdiccas responds by stirring up rebellion in a number of Athenian tribute cities, including Potidaea."
Potidaea,40.1999992 23.333332,-433,0,0,"Pericles concludes a defensive alliance with Corcyra (Corfu), the strong naval power in the Ionian Sea, which is the bitter enemy of Corinth. As a result, Athens intervenes in the dispute between Corinth and Corcyra, and, at the Battle of Sybota, a small contingent of Athenian ships play a critical role in preventing a Corinthian fleet from capturing Corcyra. Following this, Athens places Potidaea, a tributary ally of Athens but a colony of Corinth, under siege."
Aegina,37.749997 23.4333316,-433,0,0,"The Corinthians, upset by Athens’ actions, lobbies Sparta to take action against Athens. This appeal is backed by Megara (which is being severely affected by Pericles' economic sanctions) and by Aegina (which is being heavily taxed by Pericles and which has been refused home rule)."
Italy,41.8999964 12.4833314,-433,0,0,"Pericles renews alliances with the Rhegium on the south west corner of Italy and Leontini in south-east Sicily, threatening Sparta's food supply route from Sicily."
Wuhan,30.570164386 114.27416557,-433,0,0,"A set of sixty-five bells, from the Tomb of Marquis Yi of Zeng (Zhou dynasty) in Suixian, Hubei, is made. It is now preserved at the Hubei Provincial Museum in Wuhan."
Gulf of Corinth,38.20916583 22.539331176,-432,0,0,"The Athenian admiral, Phormio, continues the siege of Potidaea by blocking the entrance to the Gulf of Corinth. Meanwhile an Athenian fleet, led by Archestratus, sails for Potidaea. However, instead of attacking Potidaea, they attack the Macedonians under Perdiccas II, who have allied with the Potidaeans. The Athenians capture Therma (modern Thessalonica) and then go on to besiege Pydna. However, as the Athenians are besieging Pydna, they receive news that Corinth has sent a force under the command of Aristeus to support Potidaea. In response, Athens sends more troops and ships under the command of Hipponicus. The combined Athenian force sails to Potidaea and lands there. In the ensuing Battle of Potidaea, the Athenians are victorious against Corinth and its allies."
