FILE	T308_05745	T308_01980	pbp1A	pepN	spr1868	MYY_1559	SPNOXC_18220	SPCG_0300	folC	SP_0994	T308_07955	proS	SP_1378	glmU	pfkA	SPH_0698	gltX	SPP_1577	SPH_2221	SPH_0011	mraW	ABC-MSP	SPNINV200_04030	SPN23F_03890	groEL	fmt	SPN23F_06830	SP_0801	SP_1369	lysA	spr0747	SPH_2425	SPG_0791	hrcA	mutM	sulD	recF	MYY_0732	deoB	rseP	T308_09660	SPAP_0959	dapA	SPCG_0009	SPNOXC_10430	SPH_1568	SPNINV200_01840	sufB	SP70585_1946	recX	SPH_1677	proC	engC	dnaB	SPH_0901	SPCG_0004	glcK	trxB	T308_07675	SPNINV200_19970	HMPREF1038_01932	SPG_1501	SPCG_1853	deoC	SPCG_1945	SPCG_1937	pgk	ftsZ	SPN23F_19960	SP_1388	SP_1893	nagA	coaE	SPNA45_02072	INV104_10950	SPN23F_14690	dapB	SPCG_1000	spr1655	SPNOXC_13960	cpoA	thyA	rnz	SP670_2364	nadD	exoA	SPH_0308	accC	era	MYY_0831	SPCG_0199	SPT_0815	SPN23F_14860	SPN034156_10190	trsA	lgt	carA	adk	ulaD	pstS	SP_0204	recU	spr1158	T308_01440	SPNA45_00786	rpe2	spr0664	dnaQ	spr1400	SPAP_1556	amiF	rnc	INV104_16000	T308_05720	gla	HMPREF1038_01632	SPCG_0812	nagB	frr	T308_00050	fabG	HMPREF0837_11925	eutD	nrdF	SP70585_1168	pstB2	SP70585_0662	rpoA	SPCG_1623	T308_02840	spr2028	pstB3	deoR	SPN034156_04020	SPCG_1487	ctsR	secY	HMPREF1038_01954	SPJ_1559	HMPREF1038_01728	spr0488	nrdG	T308_10820	T308_10680	codY	SPNOXC_15600	nifU	thiW	gapA	upp	T308_08170	SPH_1611	rplB	hpt	SP670_0262	HMPREF1038_00527	SPNINV200_13110	HMPREF1038_00979	T308_05785	spr0026	T308_06415	SP_1580	ftsE	pgsA	SPAP_0270	pyrH	SP670_2107	psaC	gpmA	SPJ_0703	T308_03580	fabZ	clpP	SP670_1952	SP670_1938	dut	MYY_0778	rplC	T308_03475	HMPREF0837_10669	T308_08525	T308_08805	rplI	ciaR	MYY_1563	SPCG_0966	T308_06605	rnpA	lspA	SPP_1560	SPCG_0306	ftsL	T308_04825	T308_10715	rplU	SPNA45_00008	rpsI	SPP_1430	spr1316	SPP_1761	accB	rpsH	MYY_0416	T308_01970	rpsM	SPH_1429	spr0980	rpsE	rpsG	T308_04655	SPH_0772	spxA	rplX	rpsJ	SPNA45_01833	rplN	T308_05750	rplT	SPAP_0276	SP670_2349	SPNOXC_15380	rpsR	rpsL	rplW	infA	SPCG_1446	asp23	pyrR	T308_01120	rpsO	rplP	rpsQ	T308_03960	T308_01145	rpsS	rpmC	rpmI
6925_5#1	1	1	4	2	11	2	4	4	10	2	1	66	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	5	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	6	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6731_5#15	102	1	4	2	71	2	4	4	10	2	1	4	12	4	88	4	3	4	14	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	8	3	4	2	2	1	39	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	6	5	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	14	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	25	2	2	3	1	2	3	1	2	1	2	3	2	4	2	4	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	26	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6972_3#15	23	16	40	2	27	12	31	8	7	44	38	4	22	24	2	10	2	22	38	2	10	3	4	4	1	20	21	24	8	2	10	2	3	7	17	6	2	2	4	1	2	7	1	2	4	7	2	12	6	35	2	20	3	1	2	2	16	18	1	3	3	8	2	17	34	3	2	4	3	2	10	4	5	2	2	1	3	9	3	2	2	3	18	11	2	2	2	4	3	2	2	2	5	2	3	5	3	3	2	3	19	3	1	5	13	13	12	14	3	1	3	6	10	10	2	3	2	2	15	13	5	3	2	2	1	2	5	1	2	3	2	2	4	2	2	2	2	2	2	2	2	4	6	1	2	2	2	5	2	2	2	2	1	1	1	1	2	2	5	8	6	1	1	2	1	8	2	2	2	2	1	3	2	3	4	2	2	1	1	2	1	1	1	2	1	2	2	3	3	3	2	1	1	2	7	2	1	1	1	5	2	2	11	2	4	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
7054_6#19	54	24	5	38	41	2	44	10	47	4	50	28	4	7	3	40	33	1	31	2	2	3	4	6	2	33	2	29	35	29	2	2	1	8	29	4	22	7	2	19	18	7	9	2	14	28	14	3	6	29	7	9	29	4	2	10	2	5	1	35	4	3	3	55	32	3	2	4	8	4	1	3	20	1	2	43	3	7	9	20	3	3	8	2	23	3	8	2	3	2	2	1	8	2	1	5	3	16	3	3	4	10	21	2	4	24	5	20	7	1	3	16	19	2	2	3	3	2	2	3	2	3	2	2	1	2	2	1	2	3	2	4	4	2	2	4	2	2	3	2	2	7	2	1	1	13	2	3	2	3	2	2	1	1	1	5	2	3	1	2	7	2	1	3	1	2	2	2	2	2	1	2	2	3	4	9	2	1	1	6	2	2	1	9	1	2	2	3	3	15	12	1	2	1	2	2	1	1	6	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7011_4#1	1	1	4	2	11	2	4	4	10	2	98	4	12	4	2	4	3	4	4	2	3	3	2	70	2	3	4	4	4	4	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	4	2	2	4	13	35	2	2	2	3	1	4	2	2	1	3	4	4	2	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	3	2	3	1	2	3	1	2	1	2	3	4	4	2	3	2	2	3	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	2	2	1	3	2	2	6	2	2	1	1	3	1	1	1	2	2	2	1	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6680_7#20	101	106	37	99	38	2	79	75	84	3	10	4	78	35	2	10	15	4	6	1	2	3	2	6	10	37	24	45	14	42	10	2	14	42	29	45	37	39	2	1	6	3	15	2	32	5	2	3	3	51	8	3	3	26	2	2	4	36	1	5	2	17	3	6	29	3	2	2	3	2	29	3	20	2	7	1	5	13	9	40	23	9	2	31	2	3	6	2	3	6	2	2	16	2	3	19	3	4	1	3	4	3	3	9	3	2	15	2	12	1	3	6	2	2	3	3	2	28	2	5	2	3	2	2	1	2	4	1	2	2	2	4	15	9	17	4	2	2	3	2	2	7	5	1	2	2	2	2	3	13	2	2	1	2	1	2	2	2	1	2	6	1	3	2	1	2	2	2	2	2	1	2	2	2	1	2	2	1	1	2	5	1	1	2	1	2	2	3	2	3	2	1	1	1	2	2	1	1	1	2	9	2	6	3	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	5	2	3	2	1	1	1	1	1	2	1	1	1	1
6807_1#19	1	1	4	100	11	2	4	4	113	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	15	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6731_5#21	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	17	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	5	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6731_4#10	1	106	37	74	11	2	4	75	84	3	10	4	78	35	2	10	15	4	4	1	2	3	2	6	10	3	24	45	14	42	10	2	14	42	4	45	37	39	2	1	1	3	15	2	32	5	2	3	3	51	8	3	3	26	2	2	4	36	1	5	2	17	3	6	29	3	2	2	3	2	29	1	4	2	7	1	5	13	9	2	23	9	2	31	2	3	6	2	3	6	2	2	16	2	3	19	3	4	3	3	4	3	3	9	3	2	15	2	12	1	3	6	2	2	3	3	2	28	2	5	2	3	2	2	1	2	4	1	2	2	2	4	15	9	17	4	2	36	3	2	2	7	5	1	2	2	2	2	3	13	2	2	1	2	1	2	2	2	1	2	6	1	3	2	1	2	2	2	2	2	1	2	2	2	1	2	2	1	1	2	5	1	1	2	1	2	2	3	2	3	2	1	1	1	2	2	1	1	1	2	9	2	6	3	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	5	2	3	2	1	1	1	1	1	2	1	1	1	1
6731_3#6	1	1	4	2	11	78	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	66	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	6	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	2	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	6	27	2	2	2	46	3	3	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	1	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	1	2	2	3	3	3	2	2	1	1	2	2	9	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6710_7#4	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	70	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6840_3#7	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	42	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	16	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6925_4#16	1	1	4	2	4	2	2	4	10	2	98	4	12	4	2	4	3	4	3	2	3	3	2	4	2	3	1	4	4	4	3	2	3	4	4	3	4	2	2	1	4	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	4	2	2	4	13	2	2	2	2	3	3	4	2	2	1	3	4	4	2	2	3	2	2	3	3	7	2	3	2	4	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	3	25	3	1	2	3	1	2	1	2	2	4	4	2	3	2	2	3	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	2	2	1	3	2	2	6	2	2	1	1	3	1	1	1	2	2	2	1	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6925_7#14	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	32	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6871_1#3	1	1	4	2	11	2	4	4	10	2	1	4	12	4	94	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	16	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6983_5#13	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	53	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6823_5#10	1	1	4	2	11	2	4	4	10	2	1	4	12	4	3	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	2	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	9	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
7068_4#2	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	35	3	2	4	2	3	4	4	4	4	3	2	3	4	4	3	4	64	2	1	59	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	56	2	2	4	13	20	2	2	2	3	1	4	26	2	1	3	4	4	2	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	3	2	3	1	2	3	1	2	1	2	3	4	18	2	3	2	2	3	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	2	2	1	3	2	2	6	2	2	1	1	3	1	1	1	2	2	2	1	3	3	3	2	7	1	1	2	2	2	2	1	2	2	2	14	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6899_5#16	54	52	90	38	41	2	44	10	47	4	50	28	4	7	3	40	33	1	31	2	95	3	1	2	2	33	2	29	35	76	2	2	1	8	29	71	22	7	2	19	18	7	9	2	14	28	14	3	6	29	7	9	3	4	2	10	2	5	1	35	4	3	3	2	3	63	2	4	44	4	1	3	20	1	2	1	3	7	9	20	3	3	8	2	23	3	8	2	3	2	2	1	8	2	1	5	3	16	3	3	4	5	21	12	4	3	5	20	7	1	3	16	19	2	2	3	3	2	2	3	12	3	2	2	1	2	2	1	2	3	2	4	4	2	2	4	2	3	3	2	2	7	2	1	1	13	2	3	2	3	2	2	1	1	1	5	2	3	1	2	7	2	1	3	1	2	2	2	2	2	1	2	2	3	4	9	2	1	1	3	2	2	1	9	1	2	2	3	3	15	6	2	2	1	2	2	1	1	6	2	1	2	4	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6840_1#16	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	71	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	4	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	2	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6755_4#10	54	52	5	38	41	2	44	10	47	4	50	28	4	7	3	19	33	1	31	2	2	3	1	2	2	33	2	29	35	10	2	2	1	8	29	4	22	7	2	19	18	7	9	2	14	28	14	3	6	29	7	9	3	4	2	10	2	5	1	3	4	5	3	2	3	18	2	4	6	4	1	3	20	1	2	1	3	7	2	4	3	3	2	2	23	2	8	2	3	2	2	1	8	2	1	5	3	16	3	3	4	10	21	2	4	3	5	20	3	1	3	16	2	2	2	3	3	2	2	3	12	3	2	2	1	2	2	1	2	3	2	4	4	2	2	2	2	3	3	2	2	7	2	1	1	13	2	3	2	3	2	2	1	1	1	5	32	3	1	2	7	1	1	3	1	2	2	2	2	2	1	2	2	3	4	9	2	1	1	6	2	2	1	2	1	2	2	3	3	2	10	1	2	1	2	2	1	1	6	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7038_7#10	54	52	5	38	41	2	44	10	65	4	50	62	4	7	3	40	33	1	31	2	2	3	1	2	2	33	2	29	35	10	2	2	1	8	29	4	22	7	2	19	18	7	9	2	14	28	14	3	6	29	7	9	3	4	2	10	2	5	21	3	4	3	3	2	3	18	2	4	6	4	1	3	20	1	2	1	3	7	9	20	3	3	8	2	23	3	8	2	3	2	2	1	8	2	1	5	3	16	3	3	4	10	21	2	4	3	5	20	3	1	3	16	19	2	2	3	3	2	2	3	12	3	2	2	1	2	2	1	2	3	2	4	4	2	2	4	2	3	3	2	2	7	2	1	1	13	2	3	2	3	2	2	1	1	1	5	2	3	1	2	7	2	1	3	1	2	2	2	2	2	1	2	2	3	4	9	2	1	1	6	2	2	1	2	11	2	2	3	3	2	12	1	2	1	2	2	1	1	6	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6807_1#11	89	69	170	6	74	2	120	76	7	2	46	4	4	5	2	4	2	4	4	37	2	3	4	47	2	17	3	6	13	13	20	2	1	39	4	4	2	35	2	1	39	3	3	29	56	4	2	3	6	7	3	3	3	1	2	2	57	2	1	5	6	4	2	36	2	36	10	4	6	4	21	3	4	7	2	1	4	4	2	4	2	2	2	2	15	5	55	2	3	2	3	1	3	23	1	5	3	2	14	3	3	3	3	9	4	2	2	3	3	1	3	4	22	4	3	3	3	2	2	2	1	3	2	2	1	3	1	1	2	3	16	17	14	2	2	4	2	18	2	2	5	6	2	1	2	2	3	3	2	3	2	2	1	1	1	2	33	2	1	5	4	2	3	12	1	2	2	2	1	2	1	4	2	3	5	3	2	1	1	2	1	7	1	2	1	2	2	3	3	3	5	15	1	10	2	2	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6983_6#42	54	52	5	38	41	2	44	10	47	4	50	28	4	7	3	40	33	1	31	2	24	61	1	2	2	33	2	29	35	10	2	2	1	8	29	4	22	7	2	19	18	7	9	2	14	28	14	3	6	29	7	9	3	4	2	10	2	5	1	3	4	3	3	2	3	18	2	4	6	4	1	3	20	1	2	1	3	7	9	20	3	3	8	2	23	3	8	2	3	2	2	1	8	2	1	5	3	16	3	3	4	10	21	2	4	3	5	20	3	1	3	16	19	2	2	3	3	2	2	3	12	3	2	2	1	2	2	1	2	3	2	4	4	2	2	4	2	3	3	2	2	7	2	1	1	13	2	3	2	3	2	2	1	1	1	5	2	3	1	2	7	2	1	3	1	2	2	2	2	2	1	2	2	3	4	9	2	1	1	6	2	2	1	2	1	2	2	3	3	2	12	1	2	1	2	2	1	1	6	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6938_5#19	23	16	40	2	27	12	31	8	7	44	38	4	22	24	2	10	2	22	38	2	10	3	4	4	1	20	21	24	8	2	10	2	3	7	17	6	2	2	4	1	2	7	1	2	4	7	2	12	6	35	2	20	3	1	2	2	16	18	1	3	3	8	2	17	34	3	2	4	3	2	10	4	5	2	2	1	3	9	47	2	2	3	18	11	2	2	2	4	3	2	2	2	5	2	3	5	3	3	2	3	19	3	1	5	13	13	12	14	3	1	3	6	10	10	2	3	2	2	15	13	5	3	2	2	1	2	5	1	2	3	2	2	4	2	2	2	2	2	2	2	2	4	6	1	2	2	2	5	2	2	2	2	1	1	1	2	2	2	5	8	6	1	1	2	1	8	2	2	2	2	1	3	2	3	4	2	2	1	1	2	1	1	1	2	1	2	2	3	3	3	2	1	1	2	7	2	1	1	1	5	2	2	11	2	4	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6938_7#17	54	52	5	38	41	2	44	10	47	4	50	28	4	7	3	19	33	1	31	2	2	3	1	2	2	33	2	29	35	10	2	2	1	8	29	4	22	7	2	19	18	7	9	2	14	28	14	3	45	29	7	9	3	4	2	10	2	5	1	3	4	5	3	2	3	18	2	4	6	4	1	3	20	1	2	1	3	7	2	4	3	3	2	2	23	2	8	2	3	2	2	1	8	2	1	5	3	16	3	3	4	10	21	2	4	3	5	20	3	1	3	16	2	2	2	3	3	2	2	3	12	3	2	2	1	2	2	1	2	3	2	4	4	2	2	2	2	3	3	2	2	7	2	1	1	13	2	3	2	3	2	2	1	1	1	5	2	3	1	2	7	1	1	3	1	2	2	2	2	2	1	2	2	3	4	9	2	1	1	6	2	2	1	2	1	2	2	3	3	2	10	1	2	1	2	2	1	1	6	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
