file	ST	CC	serotype	study	studyst
6755_4#24	6692	-	33B	Chewapreecha3000	-
6755_5#1	81	-	19F	Chewapreecha3000	-
6755_5#2	6694	-	NT	Chewapreecha3000	-
6755_5#3	4390	-	NT	Chewapreecha3000	-
6755_5#4	4422	-	6B	Chewapreecha3000	-
6755_5#5	5097	-	45	Chewapreecha3000	-
6755_5#6	4418	-	35F	Chewapreecha3000	-
6755_5#7	4420	-	6C	Chewapreecha3000	-
6755_5#8	3983	-	9N	Chewapreecha3000	-
6755_5#9	315	-	6B	Chewapreecha3000	-
6755_5#10	230	-	7B	Chewapreecha3000	-
6755_5#11	2572	-	23A	Chewapreecha3000	-
6755_5#12	SLV3735	-	10F	Chewapreecha3000	-
6755_5#13	870	-	18C	Chewapreecha3000	-
6755_5#14	4133	-	NT	Chewapreecha3000	-
6755_5#15	3735	-	10B	Chewapreecha3000	-
6755_5#16	448	-	NT	Chewapreecha3000	-
6755_5#17	315	-	6B	Chewapreecha3000	-
6755_5#18	3058	-	15A	Chewapreecha3000	-
6755_5#19	4936	-	6A	Chewapreecha3000	-
6755_5#20	4408	-	6A	Chewapreecha3000	-
6755_5#21	6692	-	33B	Chewapreecha3000	-
6755_5#22	280	-	9V	Chewapreecha3000	-
6755_5#23	4113	-	10A	Chewapreecha3000	-
6755_5#24	6692	-	33B	Chewapreecha3000	-
6755_6#1	DLV4133	-	NT	Chewapreecha3000	-
6755_6#2	802	-	23F	Chewapreecha3000	-
6755_6#3	4395	-	14	Chewapreecha3000	-
6755_6#4	3735	-	10B	Chewapreecha3000	-
6755_6#5	802	-	23F	Chewapreecha3000	-
6755_6#7	3058	-	17F	Chewapreecha3000	-
6755_6#8	4136	-	NT	Chewapreecha3000	-
6755_6#10	230	-	19A	Chewapreecha3000	-
6755_6#11	2572	-	23A	Chewapreecha3000	-
6755_6#12	4955	-	34	Chewapreecha3000	-
6755_6#13	81	-	19F	Chewapreecha3000	-
6755_6#14	6692	-	33B	Chewapreecha3000	-
6755_6#15	4413	-	23F	Chewapreecha3000	-
6755_6#16	910	-	22A	Chewapreecha3000	-
6755_6#17	DLV4935	-	35C	Chewapreecha3000	-
6755_6#19	4414	-	19F	Chewapreecha3000	-
6755_6#20	4403	-	6A	Chewapreecha3000	-
6755_6#21	4414	-	19F	Chewapreecha3000	-
6755_6#22	SLV5115	-	13	Chewapreecha3000	-
6755_6#23	4418	-	35F	Chewapreecha3000	-
6775_1#1	4413	-	23F	Chewapreecha3000	-
6775_1#2	5227	-	19A	Chewapreecha3000	-
6775_1#3	4414	-	19F	Chewapreecha3000	-
6775_1#4	4390	-	NT	Chewapreecha3000	-
6775_1#5	4138	-	NT	Chewapreecha3000	-
6775_1#6	4418	-	35F	Chewapreecha3000	-
6775_1#7	4413	-	23F	Chewapreecha3000	-
6775_1#8	incomplete	-	NT	Chewapreecha3000	-
6775_1#9	802	-	23F	Chewapreecha3000	-
6775_1#10	4414	-	19F	Chewapreecha3000	-
6775_1#11	4422	-	6B	Chewapreecha3000	-
6775_1#12	4395	-	14	Chewapreecha3000	-
6775_1#13	4414	-	19F	Chewapreecha3000	-
6775_1#14	SLV4136	-	NT	Chewapreecha3000	-
6775_1#15	1439	-	34	Chewapreecha3000	-
6775_1#16	SLV1778	-	34	Chewapreecha3000	-
6775_1#17	99	-	11A	Chewapreecha3000	-
6775_1#18	4422	-	6B	Chewapreecha3000	-
6775_1#19	3983	-	9N	Chewapreecha3000	-
6775_1#20	1439	-	34	Chewapreecha3000	-
6775_1#21	63	-	14	Chewapreecha3000	-
6775_1#22	4414	-	19F	Chewapreecha3000	-
6775_1#23	236	-	19F	Chewapreecha3000	-
6775_1#24	338	-	23A	Chewapreecha3000	-
6775_2#1	1439	-	34	Chewapreecha3000	-
6775_2#2	1439	-	34	Chewapreecha3000	-
6775_2#3	4413	-	23F	Chewapreecha3000	-
6775_2#4	4136	-	NT	Chewapreecha3000	-
6775_2#5	4133	-	NT	Chewapreecha3000	-
6775_2#6	3735	-	10B	Chewapreecha3000	-
6775_2#7	3735	-	10B	Chewapreecha3000	-
6775_2#8	4448	-	NT	Chewapreecha3000	-
6775_2#9	4966	-	6A	Chewapreecha3000	-
6775_2#10	4133	-	NT	Chewapreecha3000	-
6775_2#11	4413	-	23F	Chewapreecha3000	-
6775_2#12	4414	-	19F	Chewapreecha3000	-
6775_2#13	4414	-	19F	Chewapreecha3000	-
6775_2#14	4414	-	19F	Chewapreecha3000	-
6775_2#15	81	-	19F	Chewapreecha3000	-
6775_2#16	incomplete	-	NT	Chewapreecha3000	-
6775_2#17	4414	-	19F	Chewapreecha3000	-
6775_2#18	448	-	NT	Chewapreecha3000	-
6775_2#19	4414	-	19F	Chewapreecha3000	-
6775_2#20	802	-	23F	Chewapreecha3000	-
6775_2#21	802	-	23F	Chewapreecha3000	-
6775_2#22	4113	-	10A	Chewapreecha3000	-
6775_2#23	4414	-	19F	Chewapreecha3000	-
6775_2#24	4414	-	19F	Chewapreecha3000	-
6805_2#1	63	-	14	Chewapreecha3000	-
6805_2#2	4414	-	19F	Chewapreecha3000	-
6805_2#3	6698	-	13	Chewapreecha3000	-
6805_2#4	2624	-	23F	Chewapreecha3000	-
6805_2#5	DLV1181	-	7B	Chewapreecha3000	-
6805_2#6	5873	-	9N	Chewapreecha3000	-
6805_2#7	4414	-	19F	Chewapreecha3000	-
6805_2#8	4209	-	15B	Chewapreecha3000	-
6805_2#9	SLV1778	-	34	Chewapreecha3000	-
6805_2#10	4395	-	14	Chewapreecha3000	-
6805_2#11	2752	-	35C	Chewapreecha3000	-
6805_2#12	4395	-	14	Chewapreecha3000	-
6805_2#13	4413	-	23F	Chewapreecha3000	-
6805_2#14	SLV1778	-	34	Chewapreecha3000	-
6805_2#15	315	-	6B	Chewapreecha3000	-
6805_2#16	4389	-	3	Chewapreecha3000	-
6805_2#17	4413	-	23F	Chewapreecha3000	-
6805_2#18	4389	-	3	Chewapreecha3000	-
6805_2#19	4209	-	15B	Chewapreecha3000	-
6805_2#20	4396	-	14	Chewapreecha3000	-
6805_2#21	DLV7578	-	35C	Chewapreecha3000	-
6805_2#22	SLV5079	-	40	Chewapreecha3000	-
6805_2#23	81	-	19F	Chewapreecha3000	-
6805_2#24	5103	-	21	Chewapreecha3000	-
6805_3#1	99	-	11A	Chewapreecha3000	-
6805_3#2	4209	-	15B	Chewapreecha3000	-
6805_3#3	310	-	38	Chewapreecha3000	-
6805_3#4	5477	-	6A	Chewapreecha3000	-
6805_3#5	4396	-	14	Chewapreecha3000	-
6805_3#6	5127	-	6B	Chewapreecha3000	-
6805_3#7	4936	-	6A	Chewapreecha3000	-
6805_3#8	448	-	NT	Chewapreecha3000	-
6805_3#9	63	-	14	Chewapreecha3000	-
6805_3#10	4414	-	19F	Chewapreecha3000	-
6805_3#11	4133	-	NT	Chewapreecha3000	-
6805_3#12	4133	-	NT	Chewapreecha3000	-
6805_3#13	236	-	19F	Chewapreecha3000	-
6805_3#14	4209	-	15B	Chewapreecha3000	-
6805_3#15	180	-	3	Chewapreecha3000	-
6805_3#16	6692	-	28F	Chewapreecha3000	-
6805_3#17	5873	-	9N	Chewapreecha3000	-
6805_3#18	802	-	23F	Chewapreecha3000	-
6805_3#19	4395	-	14	Chewapreecha3000	-
6805_3#20	6697	-	NT	Chewapreecha3000	-
6805_3#21	910	-	22A	Chewapreecha3000	-
6805_3#22	DLV4935	-	35C	Chewapreecha3000	-
6805_3#23	4413	-	23F	Chewapreecha3000	-
6805_3#24	989	-	46	Chewapreecha3000	-
6805_4#1	5104	-	NT	Chewapreecha3000	-
6805_4#2	315	-	6B	Chewapreecha3000	-
6805_4#3	SLV4965	-	15A	Chewapreecha3000	-
6805_4#4	4414	-	19F	Chewapreecha3000	-
6805_4#5	236	-	19F	Chewapreecha3000	-
6805_4#6	4395	-	14	Chewapreecha3000	-
6805_4#7	3545	-	7F	Chewapreecha3000	-
6805_4#8	5227	-	19A	Chewapreecha3000	-
6805_4#9	DLV4391	-	NT	Chewapreecha3000	-
6805_4#10	4414	-	19F	Chewapreecha3000	-
6805_4#11	315	-	6B	Chewapreecha3000	-
6805_4#12	4136	-	NT	Chewapreecha3000	-
6805_4#13	4414	-	19F	Chewapreecha3000	-
6805_4#14	6692	-	33B	Chewapreecha3000	-
6805_4#15	4414	-	19F	Chewapreecha3000	-
6805_4#16	802	-	23F	Chewapreecha3000	-
6805_4#17	315	-	6B	Chewapreecha3000	-
6805_4#18	4395	-	14	Chewapreecha3000	-
6805_4#19	4418	-	35F	Chewapreecha3000	-
6805_4#20	4451	-	NT	Chewapreecha3000	-
6805_4#21	4418	-	35F	Chewapreecha3000	-
6805_4#22	4133	-	NT	Chewapreecha3000	-
6805_4#23	4411	-	NT	Chewapreecha3000	-
6805_4#24	63	-	14	Chewapreecha3000	-
6805_5#1	4408	-	6A	Chewapreecha3000	-
6805_5#2	63	-	14	Chewapreecha3000	-
6805_5#3	802	-	23F	Chewapreecha3000	-
6805_5#4	5873	-	9N	Chewapreecha3000	-
6805_5#5	315	-	6B	Chewapreecha3000	-
6805_5#6	448	-	NT	Chewapreecha3000	-
6805_5#7	4414	-	19F	Chewapreecha3000	-
6805_5#8	4406	-	35F	Chewapreecha3000	-
6805_5#9	230	-	19A	Chewapreecha3000	-
6805_5#10	4965	-	15A	Chewapreecha3000	-
6805_5#11	1701	-	19A	Chewapreecha3000	-
6805_5#12	SLV171	-	23F	Chewapreecha3000	-
6805_5#13	1961	-	15B	Chewapreecha3000	-
6805_5#14	4413	-	23F	Chewapreecha3000	-
6805_5#15	4422	-	6B	Chewapreecha3000	-
6805_5#16	236	-	19F	Chewapreecha3000	-
6805_5#17	1684	-	31	Chewapreecha3000	-
6805_5#19	230	-	19A	Chewapreecha3000	-
6805_5#20	802	-	23F	Chewapreecha3000	-
6805_5#21	4965	-	15A	Chewapreecha3000	-
6805_5#22	5092	-	32F	Chewapreecha3000	-
6805_5#23	4209	-	15B	Chewapreecha3000	-
6805_6#1	SLV172	-	23A	Chewapreecha3000	-
6805_6#2	5096	-	33C	Chewapreecha3000	-
6805_6#3	4413	-	23F	Chewapreecha3000	-
6805_6#4	448	-	NT	Chewapreecha3000	-
6805_6#5	8150	-	35C	Chewapreecha3000	-
6805_6#6	63	-	14	Chewapreecha3000	-
6805_6#8	1439	-	34	Chewapreecha3000	-
6805_6#9	4133	-	NT	Chewapreecha3000	-
6805_6#10	4403	-	6A	Chewapreecha3000	-
6805_6#11	5127	-	6B	Chewapreecha3000	-
6805_6#12	SLV8150	-	35C	Chewapreecha3000	-
6805_6#13	5228	-	6C	Chewapreecha3000	-
6805_6#14	1701	-	19A	Chewapreecha3000	-
6805_6#15	901	-	13	Chewapreecha3000	-
6805_6#16	4395	-	14	Chewapreecha3000	-
6805_6#17	4414	-	19F	Chewapreecha3000	-
6805_6#18	802	-	23F	Chewapreecha3000	-
6805_6#19	4413	-	23F	Chewapreecha3000	-
6805_6#20	DLV6769	-	6C	Chewapreecha3000	-
6805_6#21	4391	-	NT	Chewapreecha3000	-
6805_6#22	5093	-	NT	Chewapreecha3000	-
6805_6#23	4395	-	14	Chewapreecha3000	-
6805_6#24	SLV4955	-	34	Chewapreecha3000	-
6805_7#1	870	-	18C	Chewapreecha3000	-
6805_7#2	4420	-	6C	Chewapreecha3000	-
6805_7#3	5103	-	21	Chewapreecha3000	-
6805_7#4	6696	-	24F	Chewapreecha3000	-
6805_7#5	4398	-	NT	Chewapreecha3000	-
6805_7#6	4408	-	6A	Chewapreecha3000	-
6805_7#7	236	-	19F	Chewapreecha3000	-
6805_7#9	1684	-	31	Chewapreecha3000	-
6805_7#10	4414	-	19F	Chewapreecha3000	-
6805_7#11	3735	-	10B	Chewapreecha3000	-
6805_7#12	3735	-	10B	Chewapreecha3000	-
6805_7#13	4209	-	15B	Chewapreecha3000	-
6805_7#14	63	-	14	Chewapreecha3000	-
6805_7#15	5103	-	21	Chewapreecha3000	-
6805_7#16	5227	-	19A	Chewapreecha3000	-
6805_7#17	3735	-	10B	Chewapreecha3000	-
6805_7#18	6693	-	20	Chewapreecha3000	-
6805_7#19	SLV4935	-	35C	Chewapreecha3000	-
6805_7#20	4420	-	6C	Chewapreecha3000	-
6805_7#21	6696	-	24F	Chewapreecha3000	-
6805_7#22	6703	-	6B	Chewapreecha3000	-
6805_7#23	4133	-	NT	Chewapreecha3000	-
6807_1#1	236	-	19F	Chewapreecha3000	-
6807_1#2	4398	-	NT	Chewapreecha3000	-
6807_1#3	1439	-	34	Chewapreecha3000	-
6807_1#4	4955	-	34	Chewapreecha3000	-
6807_1#5	4209	-	15C	Chewapreecha3000	-
6807_1#6	4403	-	6A	Chewapreecha3000	-
6807_1#7	5120	-	4	Chewapreecha3000	-
6807_1#8	802	-	23F	Chewapreecha3000	-
6807_1#9	802	-	23F	Chewapreecha3000	-
6807_1#10	4936	-	6A	Chewapreecha3000	-
6807_1#11	SLV5106	-	19F	Chewapreecha3000	-
6807_1#12	SLV5106	-	19F	Chewapreecha3000	-
6807_1#13	4413	-	23F	Chewapreecha3000	-
6807_1#14	SLV4137	-	NT	Chewapreecha3000	-
6807_1#15	4413	-	23F	Chewapreecha3000	-
6807_1#16	315	-	6B	Chewapreecha3000	-
6807_1#17	DLV4935	-	29	Chewapreecha3000	-
6807_1#18	4395	-	14	Chewapreecha3000	-
6807_1#19	4414	-	19F	Chewapreecha3000	-
6807_1#20	870	-	18C	Chewapreecha3000	-
6807_1#21	63	-	14	Chewapreecha3000	-
6807_1#22	1961	-	15B	Chewapreecha3000	-
6807_1#24	SLV171	-	23F	Chewapreecha3000	-
6807_2#1	4413	-	23F	Chewapreecha3000	-
6807_2#2	4133	-	NT	Chewapreecha3000	-
6807_2#3	4414	-	19F	Chewapreecha3000	-
6807_2#4	4403	-	6A	Chewapreecha3000	-
6807_2#5	802	-	23F	Chewapreecha3000	-
6807_2#6	4414	-	19F	Chewapreecha3000	-
6807_2#7	4414	-	19F	Chewapreecha3000	-
6807_2#8	2528	-	6A	Chewapreecha3000	-
6807_2#9	802	-	23F	Chewapreecha3000	-
6807_2#10	4414	-	19F	Chewapreecha3000	-
6807_2#11	3735	-	10B	Chewapreecha3000	-
6807_2#12	4955	-	34	Chewapreecha3000	-
6807_2#13	6717	-	18C	Chewapreecha3000	-
6807_2#14	4414	-	19F	Chewapreecha3000	-
6807_2#15	448	-	NT	Chewapreecha3000	-
6807_2#16	4414	-	19F	Chewapreecha3000	-
6807_2#17	1701	-	19A	Chewapreecha3000	-
6807_2#18	6705	-	NT	Chewapreecha3000	-
6807_2#19	802	-	23F	Chewapreecha3000	-
6807_2#20	1033	-	37	Chewapreecha3000	-
6807_2#21	4133	-	NT	Chewapreecha3000	-
6807_2#22	4209	-	15C	Chewapreecha3000	-
6807_2#23	2355	-	17F	Chewapreecha3000	-
6807_2#24	4414	-	19F	Chewapreecha3000	-
6807_3#1	4414	-	19F	Chewapreecha3000	-
6807_3#2	4403	-	6A	Chewapreecha3000	-
6807_3#3	5127	-	NT	Chewapreecha3000	-
6807_3#4	1961	-	15C	Chewapreecha3000	-
6807_3#5	4421	-	NT	Chewapreecha3000	-
6807_3#6	63	-	14	Chewapreecha3000	-
6807_3#7	5127	-	6B	Chewapreecha3000	-
6807_3#8	DLV4398	-	NT	Chewapreecha3000	-
6807_3#9	DLV4113	-	10A	Chewapreecha3000	-
6807_3#10	4936	-	6A	Chewapreecha3000	-
6807_3#11	3735	-	10B	Chewapreecha3000	-
6807_3#12	63	-	14	Chewapreecha3000	-
6807_3#13	1439	-	34	Chewapreecha3000	-
6807_3#15	unknown	-	NT	Chewapreecha3000	-
6807_3#16	4209	-	15B	Chewapreecha3000	-
6807_3#17	SLV4415	-	23F	Chewapreecha3000	-
6807_3#18	5093	-	NT	Chewapreecha3000	-
6807_3#19	4414	-	19F	Chewapreecha3000	-
6807_3#20	1439	-	34	Chewapreecha3000	-
6807_3#21	1701	-	19A	Chewapreecha3000	-
6807_3#22	4414	-	19F	Chewapreecha3000	-
6807_3#23	315	-	6B	Chewapreecha3000	-
6823_1#2	1961	-	15B	Chewapreecha3000	-
6823_1#3	315	-	6B	Chewapreecha3000	-
6823_1#5	4414	-	19F	Chewapreecha3000	-
6823_1#7	4390	-	NT	Chewapreecha3000	-
6823_1#8	4133	-	NT	Chewapreecha3000	-
6823_1#9	6703	-	6B	Chewapreecha3000	-
6823_1#10	5227	-	19A	Chewapreecha3000	-
6823_1#11	5115	-	13	Chewapreecha3000	-
6823_1#12	901	-	13	Chewapreecha3000	-
6823_1#13	2218	-	23F	Chewapreecha3000	-
6823_1#14	4420	-	6C	Chewapreecha3000	-
6823_1#15	4414	-	19F	Chewapreecha3000	-
6823_1#16	802	-	23F	Chewapreecha3000	-
6823_1#17	4414	-	19F	Chewapreecha3000	-
6823_1#18	4414	-	19F	Chewapreecha3000	-
6823_1#19	4209	-	15B	Chewapreecha3000	-
6823_1#20	242	-	23F	Chewapreecha3000	-
6823_1#21	7649	-	35C	Chewapreecha3000	-
6823_1#22	DLV3789	-	18A	Chewapreecha3000	-
6823_1#23	SLV5115	-	13	Chewapreecha3000	-
6823_1#24	1701	-	19A	Chewapreecha3000	-
6823_2#1	4414	-	19F	Chewapreecha3000	-
6823_2#2	4414	-	19F	Chewapreecha3000	-
6823_2#3	1701	-	19A	Chewapreecha3000	-
6823_2#4	242	-	23F	Chewapreecha3000	-
6823_2#5	4413	-	23F	Chewapreecha3000	-
6823_2#6	SLV4935	-	35C	Chewapreecha3000	-
6823_2#7	1439	-	34	Chewapreecha3000	-
6823_2#8	4422	-	6B	Chewapreecha3000	-
6823_2#9	63	-	14	Chewapreecha3000	-
6823_2#10	4414	-	19F	Chewapreecha3000	-
6823_2#11	4422	-	6B	Chewapreecha3000	-
6823_2#12	4422	-	6B	Chewapreecha3000	-
6823_2#13	DLV8406	-	19B	Chewapreecha3000	-
6823_2#14	4965	-	15A	Chewapreecha3000	-
6823_2#15	5103	-	21	Chewapreecha3000	-
6823_2#16	4403	-	6A	Chewapreecha3000	-
6823_2#17	1439	-	34	Chewapreecha3000	-
6823_2#18	236	-	19F	Chewapreecha3000	-
6823_2#19	236	-	19F	Chewapreecha3000	-
6823_2#20	4136	-	NT	Chewapreecha3000	-
6823_2#21	SLV4955	-	34	Chewapreecha3000	-
6823_2#22	SLV3735	-	10B	Chewapreecha3000	-
6823_2#23	4414	-	19F	Chewapreecha3000	-
6823_2#24	99	-	11A	Chewapreecha3000	-
6823_3#1	DLV6769	-	6C	Chewapreecha3000	-
6823_3#2	4966	-	6A	Chewapreecha3000	-
6823_3#3	4414	-	19F	Chewapreecha3000	-
6823_3#4	5123	-	33F	Chewapreecha3000	-
6823_3#5	4390	-	NT	Chewapreecha3000	-
6823_3#6	4413	-	23F	Chewapreecha3000	-
6823_3#7	4395	-	14	Chewapreecha3000	-
6823_3#8	SLV99	-	11A	Chewapreecha3000	-
6823_3#9	SLV99	-	11A	Chewapreecha3000	-
6823_3#10	802	-	23F	Chewapreecha3000	-
6823_3#11	4414	-	19F	Chewapreecha3000	-
6823_3#12	81	-	19F	Chewapreecha3000	-
6823_3#13	1701	-	19A	Chewapreecha3000	-
6823_3#14	4414	-	19F	Chewapreecha3000	-
6823_3#15	5228	-	6C	Chewapreecha3000	-
6823_3#16	4414	-	19F	Chewapreecha3000	-
6823_3#17	6705	-	NT	Chewapreecha3000	-
6823_3#18	4414	-	19F	Chewapreecha3000	-
6823_3#19	4395	-	14	Chewapreecha3000	-
6823_3#20	unknown	-	13	Chewapreecha3000	-
6823_3#21	315	-	6B	Chewapreecha3000	-
6823_3#22	4414	-	19F	Chewapreecha3000	-
6823_3#23	4136	-	NT	Chewapreecha3000	-
6823_3#24	982	-	6A	Chewapreecha3000	-
6823_4#1	315	-	6A	Chewapreecha3000	-
6823_4#2	4414	-	19F	Chewapreecha3000	-
6823_4#3	901	-	13	Chewapreecha3000	-
6823_4#4	6703	-	6B	Chewapreecha3000	-
6823_4#5	unknown	-	NT	Chewapreecha3000	-
6823_4#6	172	-	23F	Chewapreecha3000	-
6823_4#7	63	-	14	Chewapreecha3000	-
6823_4#8	DLV7671	-	6A	Chewapreecha3000	-
6823_4#9	4966	-	6A	Chewapreecha3000	-
6823_4#10	448	-	NT	Chewapreecha3000	-
6823_4#11	4965	-	15A	Chewapreecha3000	-
6823_4#12	SLV4414	-	19F	Chewapreecha3000	-
6823_4#13	2218	-	23F	Chewapreecha3000	-
6823_4#14	802	-	23F	Chewapreecha3000	-
6823_4#15	315	-	6B	Chewapreecha3000	-
6823_4#16	SLV4133	-	NT	Chewapreecha3000	-
6823_4#17	5093	-	NT	Chewapreecha3000	-
6823_4#18	1439	-	34	Chewapreecha3000	-
6823_4#19	4422	-	6B	Chewapreecha3000	-
6823_4#20	4133	-	NT	Chewapreecha3000	-
6823_4#21	4395	-	14	Chewapreecha3000	-
6823_4#22	1701	-	19A	Chewapreecha3000	-
6823_4#23	SLV3735	-	10F	Chewapreecha3000	-
6823_4#24	802	-	23F	Chewapreecha3000	-
6823_5#1	4209	-	15C	Chewapreecha3000	-
6823_5#2	4403	-	6A	Chewapreecha3000	-
6823_5#3	SLV1961	-	15A	Chewapreecha3000	-
6823_5#4	4414	-	19F	Chewapreecha3000	-
6823_5#5	802	-	23F	Chewapreecha3000	-
6823_5#6	4414	-	19F	Chewapreecha3000	-
6823_5#7	4421	-	NT	Chewapreecha3000	-
6823_5#8	242	-	23F	Chewapreecha3000	-
6823_5#9	4133	-	NT	Chewapreecha3000	-
6823_5#10	4414	-	19F	Chewapreecha3000	-
6823_5#11	5123	-	33F	Chewapreecha3000	-
6823_5#12	6831	-	6B	Chewapreecha3000	-
6823_5#13	4209	-	15C	Chewapreecha3000	-
6823_5#14	4396	-	14	Chewapreecha3000	-
6823_5#15	SLV4415	-	23F	Chewapreecha3000	-
6823_5#16	SLV4415	-	32F	Chewapreecha3000	-
6823_5#17	5109	-	6C	Chewapreecha3000	-
6823_5#18	99	-	11A	Chewapreecha3000	-
6823_5#19	4406	-	35F	Chewapreecha3000	-
6823_5#20	4966	-	6A	Chewapreecha3000	-
6823_5#21	4414	-	19F	Chewapreecha3000	-
6823_5#22	63	-	14	Chewapreecha3000	-
6823_5#23	5873	-	9L	Chewapreecha3000	-
6823_5#24	SLV4414	-	19F	Chewapreecha3000	-
6823_6#1	5093	-	NT	Chewapreecha3000	-
6823_6#2	4965	-	15A	Chewapreecha3000	-
6823_6#3	3518	-	19F	Chewapreecha3000	-
6823_6#4	6692	-	33B	Chewapreecha3000	-
6823_6#5	SLV315	-	6B	Chewapreecha3000	-
6823_6#6	315	-	6B	Chewapreecha3000	-
6823_6#7	SLV4403	-	6A	Chewapreecha3000	-
6823_6#8	SLV4403	-	6A	Chewapreecha3000	-
6823_6#9	802	-	23F	Chewapreecha3000	-
6823_6#10	4411	-	NT	Chewapreecha3000	-
6823_6#11	4420	-	6C	Chewapreecha3000	-
6823_6#12	4414	-	19F	Chewapreecha3000	-
6823_6#13	4399	-	28F	Chewapreecha3000	-
6823_6#14	242	-	23F	Chewapreecha3000	-
6823_6#15	4420	-	6C	Chewapreecha3000	-
6823_6#16	315	-	6B	Chewapreecha3000	-
6823_6#17	unknown	-	13	Chewapreecha3000	-
6823_6#18	1439	-	34	Chewapreecha3000	-
6823_6#19	SLV5079	-	40	Chewapreecha3000	-
6823_6#20	4209	-	15B	Chewapreecha3000	-
6823_6#21	910	-	22A	Chewapreecha3000	-
6823_6#22	4420	-	6C	Chewapreecha3000	-
6823_6#23	4965	-	15A	Chewapreecha3000	-
6823_6#24	236	-	19F	Chewapreecha3000	-
6823_7#1	5127	-	6B	Chewapreecha3000	-
6823_7#2	4413	-	23F	Chewapreecha3000	-
6823_7#3	4402	-	28F	Chewapreecha3000	-
6823_7#4	SLV1894	-	31	Chewapreecha3000	-
6823_7#5	DLV6173	-	NT	Chewapreecha3000	-
6823_7#6	4209	-	15C	Chewapreecha3000	-
6823_7#7	4209	-	15B	Chewapreecha3000	-
6823_7#8	7991	-	19F	Chewapreecha3000	-
6823_7#9	1701	-	19A	Chewapreecha3000	-
6823_7#10	236	-	19F	Chewapreecha3000	-
6823_7#11	315	-	6B	Chewapreecha3000	-
6823_7#12	81	-	19F	Chewapreecha3000	-
6823_7#13	4396	-	14	Chewapreecha3000	-
6823_7#14	SLV4133	-	NT	Chewapreecha3000	-
6823_7#15	1701	-	19A	Chewapreecha3000	-
6823_7#16	6705	-	NT	Chewapreecha3000	-
6823_7#17	242	-	23F	Chewapreecha3000	-
6823_7#18	1439	-	34	Chewapreecha3000	-
6823_7#19	4414	-	19F	Chewapreecha3000	-
6823_7#20	4414	-	19F	Chewapreecha3000	-
6823_7#21	4413	-	23F	Chewapreecha3000	-
6823_7#22	incomplete	-	NT	Chewapreecha3000	-
6823_7#23	4406	-	35F	Chewapreecha3000	-
6823_7#24	4133	-	NT	Chewapreecha3000	-
6830_3#1	SLV4955	-	34	Chewapreecha3000	-
6830_3#2	4133	-	NT	Chewapreecha3000	-
6830_3#3	4965	-	15A	Chewapreecha3000	-
6830_3#4	4209	-	15B	Chewapreecha3000	-
6830_3#5	4414	-	19F	Chewapreecha3000	-
6830_3#6	4413	-	23F	Chewapreecha3000	-
6830_3#7	1439	-	34	Chewapreecha3000	-
6830_3#8	901	-	13	Chewapreecha3000	-
6830_3#10	99	-	11A	Chewapreecha3000	-
6830_3#13	172	-	23F	Chewapreecha3000	-
6830_3#14	4209	-	15B	Chewapreecha3000	-
6830_3#15	4414	-	19F	Chewapreecha3000	-
6830_3#16	802	-	23F	Chewapreecha3000	-
6830_3#17	448	-	NT	Chewapreecha3000	-
6830_3#18	4965	-	15A	Chewapreecha3000	-
6830_3#20	1701	-	19A	Chewapreecha3000	-
6830_3#21	4421	-	NT	Chewapreecha3000	-
6830_3#23	982	-	6A	Chewapreecha3000	-
6830_3#24	4408	-	6A	Chewapreecha3000	-
6840_1#1	6692	-	33B	Chewapreecha3000	-
6840_1#2	236	-	19F	Chewapreecha3000	-
6840_1#3	4414	-	19F	Chewapreecha3000	-
6840_1#4	DLV4935	-	29	Chewapreecha3000	-
6840_1#5	5125	-	19A	Chewapreecha3000	-
6840_1#6	5097	-	45	Chewapreecha3000	-
6840_1#7	1961	-	15B	Chewapreecha3000	-
6840_1#8	63	-	14	Chewapreecha3000	-
6840_1#9	982	-	6C	Chewapreecha3000	-
6840_1#10	SLV2624	-	23F	Chewapreecha3000	-
6840_1#11	4395	-	14	Chewapreecha3000	-
6840_1#12	5127	-	6B	Chewapreecha3000	-
6840_1#13	4414	-	19F	Chewapreecha3000	-
6840_1#14	SLV4935	-	35C	Chewapreecha3000	-
6840_1#15	1701	-	19A	Chewapreecha3000	-
6840_1#16	4414	-	19F	Chewapreecha3000	-
6840_1#17	SLV5115	-	13	Chewapreecha3000	-
6840_1#18	310	-	38	Chewapreecha3000	-
6840_1#19	5098	-	17F	Chewapreecha3000	-
6840_1#20	4414	-	19F	Chewapreecha3000	-
6840_1#21	4389	-	3	Chewapreecha3000	-
6840_1#22	236	-	19F	Chewapreecha3000	-
6840_1#23	4413	-	23F	Chewapreecha3000	-
6840_1#24	2016	-	6B	Chewapreecha3000	-
6840_3#1	4414	-	19F	Chewapreecha3000	-
6840_3#2	4414	-	19F	Chewapreecha3000	-
6840_3#3	6693	-	20	Chewapreecha3000	-
6840_3#4	4413	-	23F	Chewapreecha3000	-
6840_3#5	4133	-	NT	Chewapreecha3000	-
6840_3#6	315	-	6B	Chewapreecha3000	-
6840_3#7	4414	-	19F	Chewapreecha3000	-
6840_3#8	242	-	23F	Chewapreecha3000	-
6840_3#9	81	-	19F	Chewapreecha3000	-
6840_3#10	236	-	19F	Chewapreecha3000	-
